375.0,193.0,0
386.0,196.0,0
368.0,203.0,0
397.0,210.0,0
375.0,202.0,0
368.0,198.0,0
381.0,206.0,0
378.0,199.0,0
396.0,196.0,0
393.0,203.0,0
388.0,207.0,0
352.0,193.0,0
370.0,217.0,0
379.0,187.0,0
373.0,208.0,0
392.0,215.0,0
368.0,192.0,0
391.0,189.0,0
268.0,171.0,1
275.0,180.0,1
234.0,154.0,1
250.0,188.0,1
269.0,59.0,1
236.0,171.0,1
226.0,189.0,1
239.0,199.0,1
218.0,65.0,1
260.0,195.0,1
250.0,167.0,1
219.0,179.0,1
227.0,73.0,1
237.0,183.0,1
298.0,46.0,1
266.0,142.0,1
240.0,55.0,1
231.0,61.0,1
221.0,153.0,1
259.0,164.0,1
250.0,177.0,1
251.0,71.0,1
244.0,28.0,1
278.0,160.0,1
240.0,32.0,1
272.0,150.0,1
246.0,156.0,1
244.0,166.0,1
270.0,172.0,1
267.0,40.0,1
251.0,198.0,1
242.0,167.0,1
250.0,57.0,1
228.0,155.0,1
231.0,143.0,1
247.0,60.0,1
244.0,180.0,1
178.0,113.0,1
218.0,167.0,1
231.0,144.0,1
248.0,140.0,1
248.0,84.0,1
64.0,301.0,2
72.0,319.0,2
43.0,281.0,2
51.0,301.0,2
50.0,275.0,2
43.0,293.0,2
63.0,329.0,2
76.0,289.0,2
41.0,327.0,2
60.0,301.0,2
40.0,309.0,2
30.0,316.0,2
49.0,319.0,2
62.0,318.0,2
75.0,301.0,2
62.0,301.0,2
52.0,291.0,2
53.0,310.0,2
58.0,286.0,2
63.0,301.0,2
80.0,265.0,2
62.0,276.0,2
66.0,285.0,2
37.0,296.0,2
29.0,301.0,2
65.0,301.0,2
80.0,301.0,2
61.0,301.0,2
28.0,291.0,2
403.0,44.0,3
422.0,40.0,3
411.0,44.0,3
404.0,43.0,3
397.0,14.0,3
426.0,44.0,3
413.0,38.0,3
447.0,292.0,4
465.0,302.0,4
473.0,316.0,4
474.0,304.0,4
464.0,303.0,4
483.0,301.0,4
479.0,290.0,4
467.0,255.0,4
451.0,326.0,4
466.0,306.0,4
466.0,304.0,4
470.0,326.0,4
460.0,296.0,4
470.0,292.0,4
461.0,280.0,4
464.0,308.0,4
485.0,318.0,4
466.0,309.0,4
454.0,286.0,4
442.0,321.0,4
464.0,306.0,4
450.0,299.0,4
465.0,306.0,4
460.0,318.0,4
442.0,309.0,4
451.0,307.0,4
459.0,311.0,4
203.0,277.0,5
152.0,286.0,5
198.0,296.0,5
171.0,264.0,5
203.0,332.0,5
138.0,278.0,5
190.0,278.0,5
187.0,305.0,5
205.0,265.0,5
194.0,258.0,5
155.0,301.0,5
185.0,265.0,5
167.0,293.0,5
143.0,292.0,5
158.0,250.0,5
179.0,251.0,5
149.0,274.0,5
176.0,276.0,5
154.0,260.0,5
164.0,283.0,5
172.0,304.0,5
182.0,289.0,5
144.0,263.0,5
59.0,158.0,6
68.0,182.0,6
82.0,173.0,6
46.0,208.0,6
45.0,196.0,6
58.0,173.0,6
103.0,178.0,6
180.0,186.0,6
69.0,213.0,6
72.0,190.0,6
75.0,203.0,6
70.0,163.0,6
102.0,178.0,6
91.0,162.0,6
49.0,183.0,6
63.0,197.0,6
87.0,186.0,6
102.0,189.0,6
93.0,218.0,6
89.0,202.0,6
83.0,154.0,6
90.0,201.0,6
51.0,164.0,6
81.0,78.0,7
143.0,76.0,7
141.0,53.0,7
70.0,88.0,7
92.0,64.0,7
103.0,87.0,7
102.0,42.0,7
102.0,47.0,7
93.0,64.0,7
100.0,12.0,7
102.0,60.0,7
106.0,66.0,7
98.0,66.0,7
95.0,63.0,7
153.0,130.0,7
332.0,282.0,8
343.0,311.0,8
332.0,337.0,8
324.0,299.0,8
355.0,321.0,8
306.0,323.0,8
323.0,336.0,8
332.0,311.0,8
338.0,300.0,8
349.0,331.0,8
323.0,309.0,8
354.0,300.0,8
313.0,329.0,8
315.0,304.0,8
319.0,287.0,8
330.0,328.0,8
314.0,254.0,8
328.0,291.0,8
306.0,298.0,8
318.0,314.0,8
356.0,309.0,8
324.0,319.0,8
343.0,290.0,8
343.0,321.0,8
399.0,102.0,9
404.0,63.0,9
410.0,103.0,9
402.0,87.0,9
431.0,97.0,9
411.0,58.0,9
409.0,70.0,9
412.0,72.0,9
413.0,81.0,9
401.0,71.0,9
419.0,72.0,9
417.0,66.0,9
424.0,72.0,9
402.0,72.0,9
402.0,73.0,9
420.0,72.0,9
434.0,73.0,9
404.0,67.0,9
446.0,76.0,9
438.0,56.0,9
418.0,72.0,9
443.0,85.0,9
400.0,78.0,9
422.0,87.0,9
390.0,79.0,9
448.0,79.0,9
421.0,76.0,9
417.0,102.0,9
405.0,80.0,9
412.0,90.0,9
425.0,82.0,9
402.0,71.0,9
445.0,63.0,9
