116.246033,39.89547,-1
116.425797,40.110438,-1
116.439418,40.014685,-1
116.504625,39.9824,-1
116.305965,39.952086,-1
116.454743,40.03414,-1
116.421484,39.997063,-1
116.425493,39.809267,-1
116.354012,39.959833,-1
116.128725,39.96284,-1
116.474508,40.002265,-1
116.435044,39.930281,-1
116.349179,39.817288,-1
116.511475,39.966488,-1
116.416114,39.991892,-1
116.51356,39.864722,-1
116.496395,39.889313,-1
116.264835,39.914185,-1
116.28275,39.766813,-1
116.410325,39.968862,-1
116.459833,39.931119,-1
116.355067,39.876161,-1
116.508436,39.96531,-1
116.439511,39.958273,-1
116.466326,40.019523,-1
116.31233,40.043479,-1
116.435872,40.041906,-1
116.322702,39.945453,-1
116.317766,39.874614,-1
116.430803,39.930566,-1
116.377477,39.848919,-1
116.458604,39.918963,-1
116.29497,39.965023,-1
116.441582,39.915216,-1
116.411777,39.898649,-1
116.352928,39.982385,-1
116.258599,39.954929,-1
116.468852,39.890598,-1
116.174723,39.77431,-1
116.301291,39.785043,-1
116.421162,40.111087,-1
116.17224,39.783533,-1
116.588051,39.913909,-1
116.431881,39.947214,-1
116.558105,39.97196,-1
116.510012,40.015112,-1
116.36558,39.929379,-1
116.477691,39.936972,-1
116.43931,39.86012,-1
116.341593,39.882759,-1
116.439219,39.903572,-1
116.32536,39.956966,-1
116.351686,39.816997,-1
116.359385,39.97811,-1
116.283333,39.894418,-1
116.515936,39.944475,-1
116.414659,39.899069,-1
116.332693,39.984015,-1
116.427249,40.082284,-1
116.43898,39.86229,-1
116.294193,39.963959,-1
116.442155,39.966179,-1
116.327122,39.89599,-1
116.433391,39.98016,-1
116.329282,39.903711,-1
116.181964,39.899472,-1
116.326343,40.080157,-1
116.561313,39.956563,-1
116.360034,39.944248,-1
116.257928,40.071802,-1
116.514743,39.81723,-1
116.320225,39.83748,-1
116.303713,39.973457,-1
116.426887,39.946942,-1
116.329794,40.041463,-1
116.501852,39.971229,-1
116.397539,39.922278,-1
116.405799,39.879126,-1
116.383747,39.932914,-1
116.394458,40.007898,-1
116.351876,39.811276,-1
116.116017,39.938887,-1
116.47864,39.940279,-1
116.244146,39.84893,-1
116.394871,39.856191,-1
116.286483,40.153117,-1
116.352765,39.932033,-1
116.285342,39.930302,-1
116.399127,40.00121,-1
116.291989,39.842254,-1
116.430897,39.836997,-1
116.482496,39.911962,-1
116.556803,39.915701,-1
116.419493,40.073084,-1
116.486993,39.992025,-1
116.39223,39.870723,-1
116.340463,39.975402,-1
116.453845,39.936705,-1
116.113543,39.689098,-1
116.357987,40.030705,-1
116.436524,39.92297,-1
116.276173,39.96316,-1
116.405739,39.868699,-1
116.324056,39.894841,-1
116.301704,39.885928,-1
116.460663,39.954034,-1
116.090883,40.284748,-1
116.246771,40.218223,-1
116.243628,40.289665,-1
117.117882,40.147984,-1
116.41779,39.857786,-1
116.336624,39.966078,-1
116.462083,39.88599,-1
116.520959,39.904358,-1
116.37963,39.89629,-1
116.378279,40.007525,-1
116.423961,40.067106,-1
116.333017,39.851606,-1
116.471372,39.915404,-1
116.453522,39.936121,-1
116.44896,39.939741,-1
116.477708,39.843307,-1
116.404346,39.862952,-1
116.289326,39.925329,-1
116.401473,39.808871,-1
116.282114,39.933155,-1
116.375132,40.023026,-1
116.396705,39.906656,-1
116.239678,40.033162,-1
116.36598,39.987602,-1
116.315804,40.047813,-1
116.461799,39.943386,-1
116.394291,39.90897,-1
116.610869,39.924213,-1
116.296238,39.784054,-1
116.303909,39.972965,-1
116.310518,39.799436,-1
116.388307,39.974337,-1
116.360017,39.886279,-1
116.507384,39.877576,-1
116.321648,39.89959,-1
116.474521,40.016976,-1
116.361056,39.964315,-1
116.323243,39.848291,-1
116.246055,39.978981,-1
116.646441,39.937364,-1
116.175585,39.933052,-1
116.504961,39.913758,-1
116.381424,40.018149,-1
116.220593,40.231615,-1
116.269033,39.899806,-1
116.392952,39.869801,-1
116.214243,39.973606,-1
116.349956,39.834655,-1
116.288948,39.562341,-1
116.289665,39.925415,-1
116.401399,39.85166,-1
116.331662,40.082231,-1
116.487807,39.89,-1
116.573247,40.067757,-1
116.467257,39.919774,-1
116.551885,39.756018,-1
116.329475,39.846422,-1
116.386753,39.933389,-1
116.353246,40.035983,-1
116.447272,39.874491,-1
116.384521,40.015706,-1
116.387705,39.91374,-1
116.376298,39.951552,-1
116.325482,39.928525,-1
116.383946,39.928739,-1
116.380971,39.876438,-1
116.332512,39.957103,-1
116.217208,39.89587,-1
116.326158,39.91457,-1
116.332336,39.98919,-1
116.355365,39.974309,-1
116.353477,39.888697,-1
116.411281,40.01064,-1
116.252347,39.935188,-1
116.407439,39.992685,-1
116.511849,40.007168,-1
116.23535,39.913104,-1
116.396222,39.949606,-1
116.18719,39.864588,-1
116.321949,39.984428,-1
116.398071,39.917484,-1
116.362366,39.946908,-1
116.297667,39.948513,-1
116.426152,39.901018,-1
116.415557,39.895915,-1
116.292916,39.844747,-1
116.509198,39.938209,-1
116.474597,39.91354,-1
116.287714,40.022519,-1
116.521968,39.980445,-1
116.420647,39.863311,-1
116.465579,39.835727,-1
116.829217,40.385334,-1
116.429815,39.950979,-1
116.316538,39.990357,-1
116.351024,39.72376,-1
116.451393,39.954713,-1
116.491713,39.980907,-1
116.32823,40.075887,-1
116.498509,39.933281,-1
116.400725,39.956232,-1
116.325901,39.906212,-1
116.453097,39.812387,-1
116.32327,39.997486,-1
116.434624,40.004149,-1
116.638885,39.922289,-1
116.271081,39.890598,-1
116.50459,39.913652,-1
116.390509,39.875161,-1
116.335448,40.000055,-1
116.335111,39.942596,-1
116.330736,39.948999,-1
116.333131,39.895712,-1
116.113914,39.958675,-1
116.438333,40.05418,-1
116.397014,39.913675,-1
116.396589,39.891359,-1
116.41793,39.995584,-1
116.41275,39.928713,-1
116.366103,39.795955,-1
116.461932,39.91029,-1
116.290443,39.896274,-1
116.548145,39.972169,-1
116.308681,39.953804,-1
116.301316,39.916633,-1
116.360809,39.942455,-1
116.359991,39.992668,-1
116.408963,39.85885,-1
116.490479,40.002707,-1
116.452766,39.962327,-1
116.336451,39.853872,-1
116.428144,39.889432,-1
116.537461,39.921065,-1
116.335621,39.835734,-1
116.468597,40.028152,-1
116.331353,39.906226,-1
116.412839,39.930593,-1
116.336934,39.942694,-1
116.421121,39.867757,-1
116.354927,39.99909,-1
116.404738,39.922716,-1
116.556654,39.929373,-1
116.336961,39.83041,-1
116.477796,39.921444,-1
116.199822,39.935443,-1
116.422343,39.99472,-1
116.365855,39.847455,-1
116.508494,39.902641,-1
116.407778,39.831934,-1
116.596157,39.939026,-1
116.315786,39.917733,-1
116.458553,39.910941,-1
116.409876,40.011538,-1
116.419469,39.968077,-1
116.34994,40.06204,-1
116.346897,39.796866,-1
116.458394,39.863318,-1
116.464657,40.002019,-1
116.379251,39.95408,-1
116.377006,40.016732,-1
116.473543,39.931857,-1
116.252324,39.900522,-1
116.531713,39.789465,-1
116.293478,39.896229,-1
116.508688,39.995343,-1
116.396011,39.913167,-1
116.403906,39.915175,-1
116.353161,40.072607,-1
116.362017,39.889142,-1
116.341663,39.973156,-1
116.392761,39.858137,-1
116.38975,39.88484,-1
116.346076,39.732674,-1
116.320184,40.0358,-1
116.424636,39.889292,-1
116.443454,39.858582,-1
116.622074,40.061037,-1
116.34177,39.982208,-1
116.557327,39.818938,-1
116.361632,39.8833,-1
116.429343,39.862174,-1
116.239073,39.854666,-1
116.332008,39.936431,-1
116.44511,39.961223,-1
116.470665,39.989664,-1
115.962758,39.736502,-1
116.475268,39.883672,-1
116.377918,40.108262,-1
116.287225,39.856877,-1
116.322565,39.999908,-1
116.160078,39.938323,-1
116.494154,39.876023,-1
116.468299,39.953638,-1
116.437109,39.970921,-1
116.14507,39.943426,-1
116.606768,40.050785,-1
116.537419,39.875889,-1
116.565834,39.871233,-1
116.377559,39.984895,-1
116.426123,39.975968,-1
116.240916,40.072639,-1
116.387548,39.986671,-1
117.116582,40.149285,-1
116.322521,39.984463,-1
116.368813,40.019222,-1
116.385933,39.85665,-1
116.513872,39.939054,-1
116.406122,39.874509,-1
116.25314,40.073535,-1
116.444946,39.864898,-1
116.253094,39.913645,-1
116.306848,40.058708,-1
116.35859,40.011142,-1
116.622869,39.975419,-1
116.206523,40.100031,-1
116.413873,39.850063,-1
116.251081,39.973524,-1
116.44586,39.938386,-1
116.381748,39.957143,-1
116.346931,39.933625,-1
116.338644,40.08243,-1
116.407698,39.84137,-1
116.352573,39.895811,-1
116.407389,40.001345,-1
116.000557,39.636807,-1
116.401413,39.906388,-1
116.46477,39.870725,-1
116.223776,40.045353,-1
116.459486,39.922551,-1
116.300711,40.027105,-1
116.496348,39.97325,-1
116.373011,39.999452,-1
116.393565,39.87648,-1
116.390479,39.874851,-1
116.417051,39.94418,-1
116.382086,39.955088,-1
116.244113,39.845247,-1
116.553563,39.934067,-1
116.521695,39.958953,-1
116.014223,40.479455,-1
116.352715,39.943068,-1
116.024788,40.546159,-1
116.355942,39.934382,-1
116.21012,39.91361,-1
116.400797,39.957832,-1
116.352693,39.736011,-1
116.413416,40.186677,-1
116.570448,39.874145,-1
116.509918,39.984722,-1
116.1959,39.901952,-1
116.63945,39.882022,-1
116.511833,39.875764,-1
116.246264,39.978724,-1
116.394511,39.99044,-1
116.345869,39.998338,-1
116.386621,39.957885,-1
116.468861,39.933627,-1
116.310733,39.99892,-1
